posx:415.86|posy:30|posz:964.6|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000011|scalez:4.000002|
posx:129.07|posy:29.99995|posz:858.02|centerx:2.689765|centery:0|centerz:9.420771|sizex:4.860642|sizey:21.74991|sizez:18.84154|scalex:1|scaley:3.000002|scalez:2.000001|
posx:363|posy:30|posz:991.1|centerx:-0.07285183|centery:0.6978862|centerz:1.1|sizex:2.405706|sizey:0.1342279|sizez:2.4|scalex:7.00001|scaley:7|scalez:4|
posx:363|posy:30|posz:991.1|centerx:-1.17341|centery:-0.069162|centerz:1.1|sizex:0.2068206|sizey:1.398735|sizez:2.4|scalex:7.00001|scaley:7|scalez:4|
posx:363|posy:30|posz:991.1|centerx:0.4636296|centery:-0.7014812|centerz:1.1|sizex:1.332742|sizey:0.1329613|sizez:2.4|scalex:7.00001|scaley:7|scalez:4|
posx:363|posy:30|posz:991.1|centerx:1.203358|centery:-0.0003573213|centerz:1.1|sizex:0.1467154|sizey:1.531407|sizez:2.4|scalex:7.00001|scaley:7|scalez:4|
posx:195.6|posy:39.3209|posz:275.4|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000013|scalez:4.000002|
posx:882.1|posy:30|posz:322.4|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:8|scaley:6|scalez:4|
posx:685.2|posy:30|posz:1261.5|centerx:-0.01586172|centery:0.5750148|centerz:0.01756983|sizex:0.1315962|sizey:1.150629|sizez:0.1489947|scalex:10|scaley:5|scalez:10|
posx:875.3|posy:30|posz:681.89|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4.000002|scalez:4.000002|
posx:607.9401|posy:30|posz:276.24|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:8|scaley:6|scalez:4|
posx:816.5|posy:30|posz:762.2|centerx:1.500001|centery:0.0002132416|centerz:0.24|sizex:0.2|sizey:3.83914|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:816.5|posy:30|posz:762.2|centerx:-1.500001|centery:-1.398722E-05|centerz:0.24|sizex:0.2|sizey:3.84016|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:816.5|posy:30|posz:762.2|centerx:1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:816.5|posy:30|posz:762.2|centerx:-1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:816.5|posy:30|posz:762.2|centerx:1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:816.5|posy:30|posz:762.2|centerx:-1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:129.07|posy:29.99984|posz:466.52|centerx:2.689765|centery:0|centerz:9.420771|sizex:4.860642|sizey:21.74991|sizez:18.84154|scalex:1|scaley:3.000002|scalez:2.000001|
posx:416.3|posy:30.08843|posz:271.1|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8|scalez:4|
posx:204.83|posy:30|posz:323|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000013|scalez:4.000002|
posx:251.52|posy:30|posz:275.4|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000004|scalez:4.000002|
posx:478.44|posy:30|posz:272|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000033|scalez:4.000002|
posx:851|posy:30|posz:355|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4.000002|scalez:4.000002|
posx:786.5|posy:30|posz:1122.1|centerx:0.01491942|centery:0.5750148|centerz:0.02661287|sizex:0.2363337|sizey:1.150629|sizez:0.167978|scalex:10|scaley:5|scalez:10|
posx:507.7|posy:30.1|posz:309.8|centerx:1.1|centery:0|centerz:1.2|sizex:0.3|sizey:4.7|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:507.7|posy:30.1|posz:309.8|centerx:-1.1|centery:-0.1203796|centerz:1.2|sizex:0.2|sizey:4.944441|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:507.7|posy:30.1|posz:309.8|centerx:0.02408838|centery:2.5|centerz:1.2|sizex:2.451823|sizey:0.3000001|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:507.7|posy:30.1|posz:309.8|centerx:0.6|centery:-2.472471|centerz:1.2|sizex:1.3|sizey:0.2449428|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:374.76|posy:30.0885|posz:933.7|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000013|scalez:4.000002|
posx:506.4|posy:30|posz:272|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000033|scalez:4.000002|
posx:199.6|posy:30|posz:390.7|centerx:1.500001|centery:0.0002132416|centerz:0.24|sizex:0.2|sizey:3.83914|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00007|
posx:199.6|posy:30|posz:390.7|centerx:-1.500001|centery:-1.398722E-05|centerz:0.24|sizex:0.2|sizey:3.84016|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00007|
posx:199.6|posy:30|posz:390.7|centerx:1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00007|
posx:199.6|posy:30|posz:390.7|centerx:-1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00007|
posx:199.6|posy:30|posz:390.7|centerx:1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00007|
posx:199.6|posy:30|posz:390.7|centerx:-1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00007|
posx:534.7|posy:30.08843|posz:330.9|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4.000002|scalez:4.000002|
posx:129.07|posy:29.99998|posz:988.52|centerx:2.689765|centery:-0.5275891|centerz:9.420771|sizex:4.860642|sizey:22.80509|sizez:18.84154|scalex:1|scaley:3|scalez:2|
posx:415.86|posy:39.3209|posz:968|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4|scalez:4.000002|
posx:345.8|posy:39.3209|posz:883.28|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000024|scalez:4.000002|
posx:424.7|posy:29.99987|posz:518.082|centerx:2.689765|centery:0|centerz:9.420771|sizex:4.860642|sizey:21.74991|sizez:18.84154|scalex:1|scaley:3.000002|scalez:1|
posx:782.8|posy:29.99451|posz:1335.8|centerx:0.01491942|centery:0.5750148|centerz:0.02661287|sizex:0.2363337|sizey:1.150629|sizez:0.167978|scalex:10|scaley:5|scalez:10|
posx:284.5|posy:30|posz:865.7|centerx:1.500001|centery:0.0002132416|centerz:0.24|sizex:0.2|sizey:3.83914|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.0001|
posx:284.5|posy:30|posz:865.7|centerx:-1.500001|centery:-1.398722E-05|centerz:0.24|sizex:0.2|sizey:3.84016|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.0001|
posx:284.5|posy:30|posz:865.7|centerx:1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.0001|
posx:284.5|posy:30|posz:865.7|centerx:-1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.0001|
posx:284.5|posy:30|posz:865.7|centerx:1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.0001|
posx:284.5|posy:30|posz:865.7|centerx:-1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.0001|
posx:204.92|posy:30|posz:275.4|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000004|scalez:4.000002|
posx:601|posy:30|posz:1307.4|centerx:0.01491942|centery:0.5750148|centerz:0.02661287|sizex:0.2363337|sizey:1.150629|sizez:0.167978|scalex:10|scaley:5|scalez:10|
posx:485|posy:39.3209|posz:818.3|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000024|scalez:4.000002|
posx:485.4|posy:30.1|posz:328.8|centerx:1.1|centery:0|centerz:1.2|sizex:0.3|sizey:4.7|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:485.4|posy:30.1|posz:328.8|centerx:-1.1|centery:-0.1203796|centerz:1.2|sizex:0.2|sizey:4.944441|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:485.4|posy:30.1|posz:328.8|centerx:0.02408838|centery:2.5|centerz:1.2|sizex:2.451823|sizey:0.3000001|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:485.4|posy:30.1|posz:328.8|centerx:0.6|centery:-2.472471|centerz:1.2|sizex:1.3|sizey:0.2449428|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:489.95|posy:29.9999|posz:584.76|centerx:2.689765|centery:0|centerz:9.420771|sizex:4.860642|sizey:21.74991|sizez:18.84154|scalex:1|scaley:3|scalez:1|
posx:361.46|posy:39.3209|posz:858.3|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000033|scalez:4.000002|
posx:497.08|posy:30|posz:272|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000033|scalez:4.000002|
posx:515.72|posy:30|posz:363.2|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000024|scalez:4.000002|
posx:367.6|posy:30.08843|posz:402|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000024|scalez:4.000002|
posx:656.5|posy:30|posz:353.9|centerx:1.500001|centery:0.0002132416|centerz:0.24|sizex:0.2|sizey:3.83914|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:656.5|posy:30|posz:353.9|centerx:-1.500001|centery:-1.398722E-05|centerz:0.24|sizex:0.2|sizey:3.84016|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:656.5|posy:30|posz:353.9|centerx:1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:656.5|posy:30|posz:353.9|centerx:-1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:656.5|posy:30|posz:353.9|centerx:1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:656.5|posy:30|posz:353.9|centerx:-1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00001|scalez:25.00003|
posx:251.43|posy:30|posz:323|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000013|scalez:4.000002|
posx:871.23|posy:29.74213|posz:375.507|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4.000002|scalez:4.000002|
posx:545.4|posy:30|posz:732.06|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000004|scalez:4.000002|
posx:374.76|posy:39.4094|posz:963.3|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.00003|scalez:4|
posx:555.6|posy:30.1|posz:268.1|centerx:1.1|centery:0|centerz:1.2|sizex:0.3|sizey:4.7|sizez:2.3|scalex:4.000004|scaley:4.000002|scalez:4.000002|
posx:555.6|posy:30.1|posz:268.1|centerx:-1.1|centery:-0.1203796|centerz:1.2|sizex:0.2|sizey:4.944441|sizez:2.3|scalex:4.000004|scaley:4.000002|scalez:4.000002|
posx:555.6|posy:30.1|posz:268.1|centerx:0.02408838|centery:2.5|centerz:1.2|sizex:2.451823|sizey:0.3000001|sizez:2.3|scalex:4.000004|scaley:4.000002|scalez:4.000002|
posx:555.6|posy:30.1|posz:268.1|centerx:0.6|centery:-2.472471|centerz:1.2|sizex:1.3|sizey:0.2449428|sizez:2.3|scalex:4.000004|scaley:4.000002|scalez:4.000002|
posx:814|posy:30|posz:1093.4|centerx:0.01491942|centery:0.5750148|centerz:0.02661287|sizex:0.2363337|sizey:1.150629|sizez:0.167978|scalex:10|scaley:5|scalez:10|
posx:909.6|posy:29.99994|posz:681.15|centerx:2.689765|centery:0|centerz:9.420771|sizex:4.860642|sizey:21.74991|sizez:18.84154|scalex:1|scaley:3.000002|scalez:2.000001|
posx:506.4|posy:30|posz:363.2|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000024|scalez:4.000002|
posx:129.07|posy:29.99984|posz:531.77|centerx:2.689765|centery:-21.74806|centerz:2.690688|sizex:4.860642|sizey:65.24601|sizez:5.381379|scalex:1|scaley:3.000002|scalez:2.000001|
posx:638.42|posy:30|posz:276.06|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:8|scaley:6|scalez:4.000002|
posx:232.88|posy:30|posz:275.4|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000004|scalez:4.000002|
posx:789.9|posy:30|posz:355|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4.000002|scalez:4.000002|
posx:176.96|posy:39.3209|posz:275.4|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000013|scalez:4.000002|
posx:750.95|posy:29.9999|posz:240.15|centerx:2.689765|centery:0|centerz:9.420771|sizex:4.860642|sizey:21.74991|sizez:18.84154|scalex:1|scaley:3|scalez:2|
posx:866.07|posy:30|posz:702.21|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4.000002|scalez:4.000002|
posx:733.8|posy:30|posz:282.5|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4.000002|scalez:4.000002|
posx:515.72|posy:30|posz:272|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000033|scalez:4.000002|
posx:453.89|posy:29.99987|posz:548.7|centerx:2.689765|centery:0|centerz:9.420771|sizex:4.860642|sizey:21.74991|sizez:18.84154|scalex:1|scaley:3.000002|scalez:1|
posx:387.4|posy:30|posz:252.9|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4|scalez:4.000002|
posx:488.237|posy:30|posz:1024.58|centerx:2.689765|centery:-0.9053746|centerz:9.420771|sizex:4.860642|sizey:22.84962|sizez:18.84154|scalex:1|scaley:2.2|scalez:2|
posx:271.1|posy:30|posz:473.4|centerx:1.500001|centery:0.0002132416|centerz:0.24|sizex:0.2|sizey:3.83914|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00008|
posx:271.1|posy:30|posz:473.4|centerx:-1.500001|centery:-1.398722E-05|centerz:0.24|sizex:0.2|sizey:3.84016|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00008|
posx:271.1|posy:30|posz:473.4|centerx:1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00008|
posx:271.1|posy:30|posz:473.4|centerx:-1|centery:1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00008|
posx:271.1|posy:30|posz:473.4|centerx:1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00008|
posx:271.1|posy:30|posz:473.4|centerx:-1|centery:-1.82|centerz:0.24|sizex:0.8|sizey:0.2|sizez:0.5|scalex:15|scaley:15.00003|scalez:25.00008|
posx:752.5|posy:39.144|posz:760.3|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8.000004|scalez:4.000002|
posx:576.834|posy:29.99998|posz:867.46|centerx:2.689765|centery:-0.4836528|centerz:9.420771|sizex:4.860642|sizey:22.71722|sizez:18.84154|scalex:1|scaley:2|scalez:2|
posx:129.07|posy:29.99981|posz:270.77|centerx:2.689765|centery:0.5146125|centerz:9.420771|sizex:4.860642|sizey:22.77914|sizez:18.84154|scalex:1|scaley:3.000002|scalez:2.000001|
posx:808.9|posy:30|posz:355|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:4.000002|scalez:4.000002|
posx:1494|posy:30|posz:1910.068|centerx:-17.78829|centery:9.627803|centerz:2|sizex:2.879064|sizey:5.295494|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:15.01681|centery:7.440676|centerz:2|sizex:2.671631|sizey:0.9528793|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:17.78829|centery:9.619771|centerz:2|sizex:2.879064|sizey:5.311555|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-17.78829|centery:-9.680741|centerz:2|sizex:2.879064|sizey:5.189617|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-10.43769|centery:7.47827|centerz:2|sizex:2.438105|sizey:0.8712066|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-0.001589457|centery:-13.14494|centerz:2|sizex:38.45094|sizey:1.710123|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-6.392558|centery:-9.657047|centerz:2|sizex:5.651978|sizey:5.248775|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-14.99459|centery:7.449405|centerz:2|sizex:2.711258|sizey:0.9302976|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:10.46305|centery:7.47629|centerz:2|sizex:2.638349|sizey:0.857442|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:6.335308|centery:-9.660381|centerz:2|sizex:5.630659|sizey:5.233475|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:6.335308|centery:9.660381|centerz:2|sizex:5.630659|sizey:5.233475|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-2.250875|centery:-7.465865|centerz:2|sizex:2.630981|sizey:0.8681002|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-6.392558|centery:9.660953|centerz:2|sizex:5.651978|sizey:5.240964|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-10.43769|centery:-7.470525|centerz:2|sizex:2.438105|sizey:0.8866981|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-14.99459|centery:-7.492212|centerz:2|sizex:2.711258|sizey:0.8446831|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:10.46751|centery:-7.475874|centerz:2|sizex:2.629438|sizey:0.8582736|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:2.28416|centery:7.454034|centerz:2|sizex:2.468709|sizey:0.8440333|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:2.27712|centery:-7.460712|centerz:2|sizex:2.485962|sizey:0.8306755|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-0.001243591|centery:13.14494|centerz:2|sizex:38.45163|sizey:1.710123|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:-2.25118|centery:7.469535|centerz:2|sizex:2.631592|sizey:0.8607575|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:15.01681|centery:-7.41692|centerz:2|sizex:2.671631|sizey:1.000394|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:1494|posy:30|posz:1910.068|centerx:17.78829|centery:-9.599056|centerz:2|sizex:2.879064|sizey:5.352987|sizez:4|scalex:3|scaley:1.500001|scalez:3.000002|
posx:447.361|posy:29.99995|posz:691.85|centerx:2.689765|centery:0|centerz:9.420771|sizex:4.860642|sizey:21.74991|sizez:18.84154|scalex:1|scaley:3.000001|scalez:2.000001|
posx:850.6|posy:30.1|posz:390.6|centerx:1.1|centery:0|centerz:1.2|sizex:0.3|sizey:4.7|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:850.6|posy:30.1|posz:390.6|centerx:-1.1|centery:-0.1203796|centerz:1.2|sizex:0.2|sizey:4.944441|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:850.6|posy:30.1|posz:390.6|centerx:0.02408838|centery:2.5|centerz:1.2|sizex:2.451823|sizey:0.3000001|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:850.6|posy:30.1|posz:390.6|centerx:0.6|centery:-2.472471|centerz:1.2|sizex:1.3|sizey:0.2449428|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:287.7|posy:30.1|posz:286.8|centerx:1.1|centery:0|centerz:1.2|sizex:0.3|sizey:4.7|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:287.7|posy:30.1|posz:286.8|centerx:-1.1|centery:-0.1203796|centerz:1.2|sizex:0.2|sizey:4.944441|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:287.7|posy:30.1|posz:286.8|centerx:0.02408838|centery:2.5|centerz:1.2|sizex:2.451823|sizey:0.3000001|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:287.7|posy:30.1|posz:286.8|centerx:0.6|centery:-2.472471|centerz:1.2|sizex:1.3|sizey:0.2449428|sizez:2.3|scalex:4|scaley:4|scalez:4|
posx:158.32|posy:30|posz:275.4|centerx:0|centery:0|centerz:1.143|sizex:2.330234|sizey:5.080001|sizez:2.330235|scalex:4|scaley:8|scalez:4.000002|
posx:835.9|posy:30|posz:1124.4|centerx:-3.5|centery:-0.6|centerz:2.5|sizex:2.5|sizey:0.2|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:2.3|centery:-2.5|centerz:2.5|sizex:5.3|sizey:0.3|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:4.8|centery:-1.33|centerz:2.5|sizex:0.4|sizey:2.1|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:4.8|centery:1.6|centerz:2.5|sizex:0.4|sizey:1.6|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:3.75|centery:1.15|centerz:2.5|sizex:1.7|sizey:0.15|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:1.7|centery:1.75|centerz:2.5|sizex:0.4|sizey:1.25|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:-4.8|centery:0|centerz:2.5|sizex:0.3|sizey:5.1|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:-3.25|centery:-2.5|centerz:2.5|sizex:2.9|sizey:0.3|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:0.2|centery:2.5|centerz:2.5|sizex:9.8|sizey:0.3|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:-2.3|centery:-0.3|centerz:2.5|sizex:0.3|sizey:0.4|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:3.75|centery:-1|centerz:2.5|sizex:1.7|sizey:0.2|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:1.65|centery:-1.65|centerz:2.5|sizex:0.5|sizey:1.4|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:835.9|posy:30|posz:1124.4|centerx:-2.3|centery:1.5|centerz:2.5|sizex:0.3|sizey:1.7|sizez:5|scalex:4|scaley:6|scalez:2.500001|
posx:1009.8|posy:30|posz:0.4|centerx:0|centery:3|centerz:0|sizex:15|sizey:4|sizez:2|scalex:1|scaley:1|scalez:1|
posx:1008.799|posy:13.71997|posz:1383.8|centerx:0|centery:0|centerz:0|sizex:1|sizey:1|sizez:1|scalex:4.000013|scaley:4.000002|scalez:31.00004|
posx:1008.8|posy:13.71997|posz:1879|centerx:0|centery:0|centerz:0|sizex:1|sizey:1|sizez:1|scalex:4.000063|scaley:4.000002|scalez:31.00014|
posx:1008.799|posy:13.71997|posz:1745.3|centerx:0|centery:0|centerz:0|sizex:1|sizey:1|sizez:1|scalex:4.000033|scaley:4.000002|scalez:31.00008|
posx:1008.8|posy:13.71997|posz:946.6|centerx:0|centery:0|centerz:0|sizex:1|sizey:1|sizez:1|scalex:4|scaley:4|scalez:31|
posx:1008.799|posy:13.71997|posz:1429.2|centerx:0|centery:0|centerz:0|sizex:1|sizey:1|sizez:1|scalex:4.000023|scaley:4.000002|scalez:31.00006|
posx:1008.758|posy:29.99451|posz:110.13|centerx:0|centery:1.5|centerz:0|sizex:2|sizey:2|sizez:2|scalex:6|scaley:3|scalez:2|
posx:1008.799|posy:13.71997|posz:1332.4|centerx:0|centery:0|centerz:0|sizex:1|sizey:1|sizez:1|scalex:4.000003|scaley:4.000002|scalez:31.00002|
posx:1008.8|posy:13.71997|posz:1836.4|centerx:0|centery:0|centerz:0|sizex:1|sizey:1|sizez:1|scalex:4.000053|scaley:4.000002|scalez:31.00012|
